prwp_id,date,author,title,year,ssrn_downloads,ssrn_id,okr_downloads,okr_abstract_views,okr_handle,dandr_downloads,total_downloads
7806,2016-08-01,Irina A. Levina; Gregory V. Kisunko; Israel I. Marques; Andrei A. Yakovlev;,Uncertainty as a Factor in Investment Decisions: The Case of the Russian Federation’s Regions,2016,33,2836556,208,420,10986/25051,1943,2184
7807,2016-08-01,Lasse Brune; Xavier Giné; Jessica Goldberg; Dean Yang,Savings Defaults and Payment Delays for Cash Transfers: Field Experimental Evidence from Malawi,2016,34,2836557,210,473,10986/25052,644,888
7808,2016-08-01,Diego F. Angel-Urdinola; Abdoul Gadiry Barry ; Jamal Guennouni ;,Are Minimum Wages and Payroll Taxes A Constraint to the Creation of Formal Jobs in Morocco?,2016,34,2836559,249,405,10986/25053,706,989
7809,2016-08-01,Rebecca Freeman ; Samuel Pienknagura,Are All Trade Agreements Equal? The Role of Distance in Shaping the Effect of Economic Integration Agreements on Trade Flows,2016,60,2836560,418,616,10986/25054,779,1257
7810,2016-09-01,Xavier Devictor; Quy-Toan Do,How Many Years Have Refugees Been in Exile?,2016,49,2849109,390,651,10986/25056,2728,3167
7811,2016-09-01,Issa Diaw; Raihan Elahi; Atsushi Iimi,Sustainability of a Residential CFL Distribution Program: Evidence from Ethiopia,2016,14,2849110,154,403,10986/25055,360,528
7812,2016-09-01,Frédéric Kosmowski; Abiyot Aragaw; Andrzej Kilian; Alemayehu Ambel; John Ilukor; Biratu Yigezu; James Stevenson,Varietal Identification in Household Surveys: Results from an Experiment Using DNA Fingerprinting of Sweet Potato Leaves in Southern Ethiopia,2016,97,2849111,234,531,10986/25057,NA,331
7813,2016-09-01,Frédéric Kosmowski; James Stevenson; Jeff Campbell; Alemayehu Ambel; Asmelash H. Tsegay,On the Ground or in the Air? A Methodological Experiment on Crop Residue Cover Measurement in Ethiopia,2016,24,2849112,235,533,10986/25058,NA,259
7814,2016-09-01,Ejaz Ghani; Arti Grover Goswami; Sari Kerr; William Kerr,Will Market Competition Trump Gender Discrimination in India?,2016,65,2849113,365,843,10986/25059,1142,1572
7815,2016-09-01,Juan Jose Cortina-Lorente Tatiana Didier ; Sergio L. Schmukler,How Long Is the Maturity of Corporate Borrowing?  Evidence from Bond and Loan Issuances across Markets,2016,62,2849115,157,559,10986/25060,1047,1266
7816,2016-09-01,Kaushik Basu,"The State of Economics, the State of the World",2016,253,2849116,270,448,10986/25120,1890,2413
7817,2016-09-01,Berk Özler; Lia C. H. Fernald; Patricia Kariger; Christin McConnell; Michelle Neuman; Eduardo Fraga,Combining Preschool Teacher Training with Parenting Education: A Cluster-Randomized Controlled Trial,2016,54,2849117,599,1087,10986/25130,1734,2387
7818,2016-09-01,Megan Sheahan; Yanyan Liu; Christopher B. Barrett; Sudha Narayanan,Preferential Resource Spending under an Employment Guarantee: The Political Economy of MGNREGS in Andhra Pradesh,2016,17,2849118,197,383,10986/25131,442,656
7819,2016-09-01,Kaushik Basu,The Globe and the Circle: Geometry and Economic Geography as Tribute to Thales and Nash,2016,57,2849119,313,434,10986/25132,1220,1590
7820,2016-09-01,Xavier Giné; Monica Martinez-Bravo; Marian Vidal-Fernández,Are Labor Supply Decisions Consistent with Neoclassical Preferences? Evidence from Indian Boat Owners,2016,24,2849120,208,389,10986/25121,375,607
7821,2016-09-01,Karlygash Dairabayeva; Michael J. Ferrantino; Alberto Portugal‐Perez; Gabriela Schmidt,Export Competitiveness and FDI Performance across the Regions of the Russian Federation,2016,79,2849121,395,610,10986/25122,3594,4068
7822,2016-09-01,Bruce Wydick; Elizabeth Katz; Flor Calvo; Felipe Gutierrez; Brendan Janet,Shoeing the Children: The Impact of the TOMS Shoe Donation Program in Rural El Salvador,2016,96,2849122,839,4516,10986/25133,4090,5025
7823,2016-09-01,Tehmina Khan; Trang Nguyen; Franziska Ohnsorge Richard Schodde,From Commodity Discovery to Production,2016,56,2849123,248,505,10986/25134,5213,5517
7824,2016-09-01,Sailesh Tiwari; Akhmad Rizal Shidiq; Carlos Felipe Balcázar,Mobility and Pathways to the Middle Class in Nepal,2016,49,2849124,520,709,10986/25135,1554,2123
7825,2016-09-01,Ragui Assaad; Mohamed Saleh;,Does Improved Local Supply of Schooling Enhance Intergenerational Mobility in Education? Evidence from Jordan,2016,12,2849125,244,435,10986/25136,524,780
7826,2016-09-01,Susmita Dasgupta; David Wheeler;,Minimizing Ecological Damage from Road Improvement in Tropical Forests,2016,30,2849126,291,782,10986/25123,772,1093
7827,2016-09-01,Sebastián Sáez; Erik van der Marel,Russian Federation: How Services Contribute to Competitiveness,2016,39,2849128,228,566,10986/25143,1762,2029
7828,2016-09-01,Claudio Bravo-Ortega; Ana P. Cusolito; Daniel Lederman,Faraway or Nearby? Domestic and International Spillovers in Patenting and Product Innovation,2016,30,2849129,146,371,10986/25144,376,552
7829,2016-09-01,Benjamin Brooks; Karla Hoff; Priyanka Pandey,Can the Culture of Honor Lead to Inefficient Conventions? Experimental evidence from India,2016,43,2849130,202,426,10986/25145,1121,1366
7830,2016-09-01,Hiroki Uematsu; Akhmad Rizal Shidiq; Sailesh Tiwari;,Trends and Drivers of Poverty Reduction in Nepal: A Historical Perspective,2016,67,2849131,1229,1800,10986/25146,3132,4428
7831,2016-09-01,Antonio Scognamillo; Gianluca Mele; Luca Sensini,"Nonrenewable resources, Income Inequality and per Capita GDP: An Empirical Analysis",2016,175,2849132,808,1301,10986/25147,1915,2898
7832,2016-09-01,Nozomi Nakajima; Amer Hasan; Haeil Jung; Sally Brinkman; Menno Pradhan; Angela Kinnell,Investing in School Readiness: An Analysis of the Cost-Effectiveness of Early Childhood Education Pathways in Rural Indonesia,2016,81,2844534; 2849133; 2843915,312,790,10986/25148,2297,2690
7833,2016-09-01,Nozomi Nakajima; Haeil Jung; Menno Pradhan; Amer Hasan; Angela Kinnell; Sally Brinkman,Gender Gaps in Cognitive and Non-Cognitive Skills in Early Primary Grades: Evidence from Rural Indonesia,2016,32,2849134,261,772,10986/25149,1985,2278
7834,2016-09-01,Anna Popova; David K. Evans; Violeta Arancibia,Training Teachers on the Job: What Works and How to Measure It,2016,138,2848447,2032,3325,10986/25150,7820,9990
7835,2016-09-01,David C. Francis ; Maddalena Honorati;,Deepening without Broadening?  Jobs in Ghana’s Private Sector,2016,30,2849136,170,383,10986/25151,2065,2265
7836,2016-09-01,Aziz Atamanov; Mohammad-Hadi Mostafavi; Djavad Salehi-Isfahani; Tara Vishwanath,Constructing Robust Poverty Trends in the Islamic Republic of Iran: 2008–14,2016,43,2849137,463,809,10986/25152,3897,4403
7837,2016-09-01,Emmanuel Pinto-Moreira,Managing (Fiscally) Resource Windfalls: Exploring Policy Options for the Democratic Republic of Congo,2016,35,2849138,105,360,10986/25153,682,822
7838,2016-09-01,Lucia Rizzica,When the Cat’s Away: The Effects of Spousal Migration on Investments on Children,2016,13,2849139,171,478,10986/25157,615,799
7839,2016-09-01,Quentin Stoeffler; Bradford Mills; Patrick Premand,Poor Households’ Productive Investments of Cash Transfers: Quasi-Experimental Evidence from Niger,2016,51,2849140,335,839,10986/25155,1880,2266
7840,2016-09-01,Melissa Johns ; Valentina Saltane,Citizen Engagement in Rulemaking – Evidence on Regulatory Practices in 185 Countries,2016,107,2848448,370,644,10986/25154,2813,3290
7841,2016-09-01,Tomoki Fujii ; Roy van der Weide;,Is Predicted Data a Viable Alternative to Real Data?,2016,36,2848469,162,408,10986/25156,1630,1828
7842,2016-09-01,Bechir N. Bouzid;,Dynamic Relationship between Corruption and Youth Unemployment: Empirical Evidences from a System GMM Approach,2016,170,2848470,4002,5894,10986/25158,1087,5259
7843,2016-09-01,Theophile T. Azomahou; Eleni A. Yitbarek,Intergenerational Education Mobility in Africa: Has Progress Been Inclusive?,2016,56,2848471,453,656,10986/25159,1603,2112
7844,2016-10-01,Andrés Castañeda; Dung Doan; David Newhouse; Minh Cong Nguyen; Hiroki Uematsu; João Pedro Azevedo ; With Data for Goals Group,Who Are the Poor in the Developing World,2016,119,2848472,2174,8330,10986/25161,12502,14795
7845,2016-10-01,David Newhouse ; Pablo Suarez-Becerra ; Martin C. Evans; With Data for Goals Group,New Estimates of Extreme Poverty for Children,2016,94,2848473,3425,893,10986/25162,5626,9145
7846,2016-10-01,Jorge A. Bonilla,"The More Stringent, the Better? Rationing Car Use in Bogotá with Moderate and Drastic Restrictions",2016,24,2848474,199,471,10986/25163,387,610
7847,2016-10-01,Daniel Lederman; Raymond Robertson,"Economic Integration across Latin America: Evidence from Labor Markets, 1990-2013",2016,23,2848475,221,547,10986/25164,731,975
7848,2016-10-01,John Gibson ; David McKenzie; Halahingano Rohorua; Steven Stillman,The Long-Term Impact of International Migration on Economic Decision-Making: Evidence from a Migration Lottery and Lab-in-the-Field Experiments,2016,27,2848476,290,932,10986/25165,922,1239
7849,2016-10-01,Linden McBride; Austin Nichols,Retooling Poverty Targeting Using Out-of-Sample Validation and Machine Learning,2016,64,2848477,412,560,10986/25166,995,1471
7850,2016-10-01,Anne Brockmeyer; Marco Hernandez; Stewart Kettle; Spencer Smith,Casting the Tax Net Wider: Experimental Evidence from Costa Rica,2016,65,2849142,278,483,10986/25167,1070,1413
7851,2016-10-01,Håvard Halland; Michel Noël; Silvana Tordo; Jacob J. Kloper-Owens,Strategic Investment Funds: Opportunities and Challenges,2016,151,2849143,1270,2089,10986/25168,9044,10465
7852,2016-10-01,Sari Pekkala Kerr; William Kerr; Çaglar Ozden; Christopher Parsons,Global Talent Flows,2016,94,2849156,581,796,10986/25169,10337,11012
7853,2016-10-01,Gustavo A. Marrero; Juan Gabriel Rodríguez                                                                                            ; Roy van der Weide,"Unequal Opportunity, Unequal Growth",2016,120,2851251,402,549,10986/25298,1814,2336
7854,2016-10-01,Arvid Malm; Johan Eklund; David Francis; Nan Jiang,The Effect of the Swedish Payroll Tax Cut for Youths on Firm Profitability,2016,36,2851252,157,417,10986/25299,538,731
7855,2016-10-01,Shlomi Dinar; David Katz; Lucia De Stefano; Brian Blankespoor,Climate Change and Water Variability: Do Water Treaties Contribute to River Basin Resilience?,2016,39,2851253,876,747,10986/25300,667,1582
7856,2016-10-01,Samer Matta; Simon Appleton; Michael Bleaney,The Impact of the Arab Spring on the Tunisian Economy,2016,72,2851254,662,1323,10986/25301,2777,3511
7857,2016-10-01,Marie Hyland; Jevgenijs Steinbuks,Capital Adjustment and the Optimal Fuel Choice,2016,14,2851255,134,349,10986/25302,453,601
7858,2016-10-01,Norman V. Loayza,Informality in the Process of Development and Growth,2016,118,2851659,700,1189,10986/25303,1686,2504
7859,2016-10-01,Michael Grimm; Anicet Munyehirwe; Jörg Peters; Maximiliane Sievert,A First Step up the Energy Ladder? Low Cost Solar Kits and Household’s Welfare in Rural Rwanda,2016,28,2851660,498,881,10986/25304,827,1353
7860,2016-10-01,Marie Boltz ; Isabelle Chort,The Risk of Polygamy and Wives’ Saving Behavior,2016,38,2867619,180,756,10986/25306,2815,3033
7861,2016-10-01,Leonardo Hernández T.;,Firm Financing in Chile after the 2014–15 Tax Reform: Debt or Equity?,2016,24,2867621,218,423,10986/25305,1200,1442
7862,2016-10-01,Kristian Behrens; W. Mark Brown; Théophile Bougna;,The World Is Not Yet Flat: Transport Costs Matter,2016,88,2867622,398,489,10986/25307,1788,2274
7863,2016-10-01,Dilip Ratha; Supriyo De ; Sergio Kurlat,Does Governing Law Affect Bond Spreads?,2016,33,2867623,271,697,10986/25308,781,1085
7864,2016-10-01,Vincent A. Floreani; Gladys López-Acevedo; Martín Rama,Conflict and Poverty in Afghanistan’s Transition,2016,61,2867624,582,1084,10986/25309,1719,2362
7865,2016-10-01,Chad P. Bown; Patricia Tovar,"Preferential Liberalization, Antidumping, and Safeguards: Stumbling Block Evidence from MERCOSUR",2016,24,2867626,445,594,10986/25310,430,899
7866,2016-10-01,Megha Mukim,How Do Cities in Ethiopia Create Jobs?,2016,83,2867627,747,1105,10986/25311,2255,3085
7867,2016-10-01,Constantino Hevia; Luis Servén,Assessing the Degree of International Consumption Risk Sharing,2016,37,2867628,180,404,10986/25312,414,631
7868,2016-10-01,Xavier Cirera; Filipe Lage; Leonard Sabetti,"ICT Use, Innovation, and Productivity: Evidence from Sub-Saharan Africa",2016,52,2867649,1154,1525,10986/25313,1456,2662
7869,2016-10-01,Tito Cordella; Harun Onder,Sharing Oil Rents and Political Violence,2016,31,2867650,204,383,10986/25314,824,1059
7870,2016-10-01,David Rosenblatt,"The Credibility of Economic Policy Making in Argentina, 1989-2015",2016,80,2867651,405,506,10986/25315,3321,3806
7871,2016-10-01,Patrick Kabanda,The Cultural Trade Index: An Introduction*,2016,78,2867652,821,1473,10986/25318,1264,2163
7872,2016-10-01,Anna Welander,Does Debt Relief Improve Child Health? Evidence from Cross-Country Micro Data,2016,22,2867653,231,581,10986/25316,392,645
7873,2016-10-01,Robert Cull; Li Gan; Nan Gao; Lixin Colin Xu,"Social Capital, Finance, and Consumption: Evidence from a Representative Sample of Chinese Households",2016,92,2867654,445,682,10986/25317,635,1172
7874,2016-10-01,Fabrice Defever; José-Daniel Reyes; Alejandro Riaño; Miguel Eduardo Sánchez-Martín,Does the Elimination of Export Requirements in Special Economic Zones Affect Export Performance? Evidence from the Dominican Republic,2016,28,2867655,259,661,10986/25319,NA,287
7875,2016-11-01,Ximena V. Del Carpio; Caglar Ozden; Mauro Testaverde; Mathis Wagner,Global Migration of Talent and Tax Incentives Evidence from Malaysia’s Returning Expert Program,2016,65,2867656,432,765,10986/25675,NA,497
7876,2016-11-01,Atsushi Iimi; Farhad Ahmed; Edward Charles Anderson; Adam Stone Diehl; Laban Maiyo; Tatiana Peralta-Quirós; Kulwinder Singh Rao,New Rural Access Index: Main Determinants and Correlation to Poverty,2016,133,2867657,2033,3406,10986/25676,5592,7758
7877,2016-11-01,Roumeen Islam,"Growth Recovery in Southern Europe: A Dozen Lessons, Old and New",2016,66,2867658,267,434,10986/25677,2738,3071
7878,2016-11-01,Namrata Tognatta; Alexandria Valerio; Maria Laura Sanchez Puert;,Do Cognitive and Noncognitive Skills Explain the Gender Wage Gap in Middle-Income Countries? An Analysis Using STEP Data,2016,62,2867659,540,560,10986/25679,692,1294
7879,2016-11-01,Alexandria Valerio ; Maria Laura Sanchez Puerta ; Namrata Tognatta ; Sebastian Monroy-Taborda,Are There Skills Payoffs in Low- and Middle-Income Countries? Empirical Evidence Using STEP Data,2016,40,2867660,700,1060,10986/25678,792,1532
7880,2016-11-01,Erhan Artuc; Caglar Ozden,Transit Migration: All Roads Lead to America,2016,35,2867661,331,646,10986/25680,917,1283
7881,2016-11-01,Hai-Anh Dang; Yang Huang; Harris Selod,Children Left Behind in China: The Role of School Fees,2016,44,2867662,415,789,10986/25681,2136,2595
7882,2016-11-01,David K. Evans; Brian Holtemeyer; Katrina Kose,Cash Transfers and Health: Evidence from Tanzania,2016,39,2867663,437,684,10986/25682,1326,1802
7883,2016-11-01,Maria Bas ; Antoine Berthou,Does Input-Trade Liberalization Affect Firms’ Foreign Technology Choice?,2016,28,2867664,284,393,10986/25683,423,735
7884,2016-11-01,Ivan T. Kandilov; Aslı Leblebicioğlu; Ruchita Manghnani,Deregulation and Firm Investment: Evidence from the Dismantling of the License System in India,2016,19,2867665,202,409,10986/25686,419,640
7885,2016-11-01,Stephane Hallegatte; Adrien Vogt-Schilb;,"Are Losses from Natural Disasters More Than Just Asset Losses? The Role of Capital Aggregation, Sector Interactions, and Investment Behaviors",2016,51,2869551,397,624,10986/25687,442,890
7886,2016-11-01,Stephane Hallegatte; Mook Bangalore; Adrien Vogt-Schilb,Socioeconomic Resilience: Multi-Hazard Estimates in 117 Countries,2016,73,2869552,904,1267,10986/25688,1561,2538
7887,2016-11-01,Julie Rozenberg; Stephane Hallegatte,Model and Methods for Estimating the Number of People Living in Extreme Poverty Because of the Direct Impacts of Natural Disasters,2016,63,2869553,274,405,10986/25689,542,879
7888,2016-11-01,Alvaro Gonzalez; Siddharth Sharma; Hari Subhash,Enforcement Capacity and the Impact of Labor Regulation Evidence from the Russian Federation,2016,24,2869554,179,367,10986/25690,442,645
7889,2016-11-01,Hussain Samad ; Fan Zhang;,Benefits of Electrification and the Role of Reliability: Evidence from India,2016,64,2869555,927,1410,10986/25691,996,1987
7890,2016-11-01,Asif Islam; Silvia Muzi; Jorge Luis Rodriguez Meza,"Does Mobile Money Use Increase Firms’ Investment? Evidence from Enterprise Surveys in Kenya, Uganda, and Tanzania",2016,48,2869556,667,964,10986/25692,1137,1852
7891,2016-11-01,Eliana Carranza; Robyn Meeks;,Shedding Light: Understanding Energy Efficiency and Electricity Reliability,2016,46,2870159,202,661,10986/25693,510,758
7892,2016-11-01,Indermit S. Gill; Ana Revenga; Christian Zeballos,"Grow, Invest, Insure: A Game Plan to End Extreme Poverty by 2030",2016,88,2870160,767,1086,10986/25694,6725,7580
7893,2016-11-01,S. Amer Ahmed; Marcio Cruz; Bryce Quillin; Philip Schellekens,Demographic Change and Development: Looking at Challenges and Opportunities through a New Typology,2016,83,2874029,1225,3923,10986/25695,NA,1308
7894,2016-11-01,Eleonora Bertoni; Paul Corral; Vasco Molini; Gbemisola Oseni,Heterogeneous Returns to Income Diversification Evidence from Nigeria,2016,28,2874030,255,485,10986/25696,616,899
7895,2016-11-01,Luc Christiaensen; Ravi Kanbur,Secondary Towns and Poverty Reduction: Refocusing the Urbanization Agenda,2016,50,2876951,545,679,10986/25698,3139,3734
7896,2016-11-01,Dhiraj Sharma;,How Liberal Is Nepal’s Liberal Grade Promotion Policy?,2016,20,2876952,199,477,10986/25699,397,616
7897,2016-11-01,Luis F. López-Calva; Carlos Rodríguez-Castelán,Pro-Growth Equity: A Policy Framework for the Twin Goals,2016,70,2876953,306,834,10986/25700,853,1229
