upi,first_name,last_name,main,unit,scholar_id,title,author,journal,number,cites,year,cid,pubid
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Challenges to enterprise performance in the face of the financial crisis: Eastern Europe and Central Asia,"G Kisunko, G Clarke, R Cull, K Johns, M Schiffbauer, E Tiongson, R Ubee, ...",The World Bank,,0,2011,NA,PaBasH6fAo0C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,The World Bank economic review 24 (2),"M Braun, JC Cuaresma, R Cull, TW Hertel, C Jesse, A Kaja, G Lassibille, ...",World Bank economic review,"24 (73275), 1-193",0,2010,NA,7Hz3ACDFbsoC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Market facilitation by local government and firm efficiency: evidence from China,"RJ Cull, L Colin Xu, X Yang, LA Zhou, T Zhu",The World Bank,,0,2010,NA,IaI1MmNe2tcC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Corporate Governance at the World Bank and the Dilemma of Global Governance 171 Ashwin Kaja and Eric Werker Measuring Household Usage of Financial Services: Does it Matter How …,"R Cull, K Scott, BB Directors, M Braun, C Raddatz, JC Cuaresma, ...",The World Bank Economic Review,24 (2),0,2010,NA,AXPGKjj_ei8C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Banks and microbanks,"J Morduch, R Cull, A Demirguc-Kunt",,,0,2009,NA,pqnbT2bcN3wC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Moving Beyond Storytelling: Emerging Research in Microfinance,J Abrams,,,0,2009,NA,buQ7SEKw-1sC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,The World Bank economic review 22 (2),"J De Melo, R Wacziarg, KH Welch, S Ferreira, K Hamilton, JR Vincent, ...",The World Bank economic review,"22 (53728), 1-202",0,2008,NA,MpfHP-DdYjUC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Referees for the Journal of Financial Intermediation in 2007,"V Acharya, B Adams, T Adrian, R Aggarwal, A Agrawal, O Altinkilic, ...",J. Finan. Intermediation,"17, 439-440",0,2008,NA,eflP2zaiRacC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Beyond Transition 18 (2),"A Demirguc Kunt, R Levine, P Wachtel, R Haselmann, R Cull, M Soledad, ...",Beyond transition,"18 (41830), 1-32",0,2007,NA,BzfGm06jWhQC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Appreciation,JP Bonin,Journal of Comparative Economics,"35 (1), 250-252",0,2007,NA,BrmTIyaxlBUC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Wesleyan Economics Working Papers,"R Cull, S Haber, M Imai",,,0,2006,NA,M05iB0D1s5AC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Financial performance and outreach,"R Cull, A Demirguc-Kunt, J Morduch","World bank, Development research group, Finance team",,0,2006,NA,2tRrZ1ZAMYUC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"Acemoglu, Daron, 18, 24, 422 Burnside, Craig, 435n3 Aghion, Philippe, 435n3 Burtraw, Dallas, 78n4, 80n8 Aharony, J., 186 Bushnell, James, 77n3 Altman, Edward, 138 Button, K …","A Anari, CW Calomiris, J Barth, TE Cargill, LA Bebchuk, JC Castilla, ...","Governance, regulation, and privatization in the Asia-Pacific Region",461,0,2004,NA,J-pR_7NvFogC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"Empirical Studies of Bank Privatization: An Overview November, 2003","GRG Clarke, R Cull, M Shirley",,,0,2003,NA,ALROH1vI_8AC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,The World Bank research observer 18 (1),"PJ Montiel, G Clarke, R Cull, MS Martinez Peria, SM Sanchez, JC Botero, ...",The World Bank research observer,"18 (25578), 1-130",0,2003,NA,nRpfm8aw39MC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Rapport sur le developpement dans le monde 2002: des institutions pour les marches,"R Islam, A Banerji, R Cull, A Demirguc-Kunt, S Djankov, A Dyck, A Kraay, ...",The World Bank,,0,2002,NA,LdasjJ6CEcoC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Informe sobre el desarrollo mundial 2002: instituciones para los mercados,"R Islam, A Banerji, R Cull, A Demirguc-Kunt, S Djankov, A Dyck, A Kraay, ...",The World Bank,,0,2002,NA,43bX7VzcjpAC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Developing Countries?,R Cull,,,0,2001,NA,CdxZDUztZiMC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"List of Contents and Author Index for Volume 27, 1999 XIII","AM Adams, WM Adams, WN Adger, A Agrawal, P Alderfer, A Ariyo, ...",,,0,1999,NA,mlAyqtXpCwEC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,A comparative study of capital market failure and institutional innovation,RJ Cull,California Institute of Technology,,0,1993,NA,35N4QoGY0k4C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"ONE, 2, 3, 4 MARKETS-CAPITAL-MARKET INTEGRATION THE UNITED-STATES AND THE UK (1865-1913)","R CULL, LE DAVIS",ANNALES-ECONOMIES SOCIETES CIVILISATIONS,"47 (3), 633-674",0,1992,NA,eJXPG6dFmWUC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,DIVISION OF THE HUMANITIES AND SOCIAL SCIENCES,"RJ Cull, PT Hoffman, E Hughson",,,0,1992,NA,qjMakFHDy7sC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"Burnside, Craig, 435n3 Burtraw, Dallas, 78n4, 80n8 Bushnell, James, 77n3 Button, K., 291n14","A Anari, M Asteris, HL Baer, J Barth, LA Bebchuk, T Beck, DO Beim, ...","Governance, Regulation, and Privatization in the Asia-Pacific Region",46,0,NA,NA,hsZV8lGYWTMC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Competition and Financing,"R Cull, A Demirgüç-Kunt, J Morduch",,,0,NA,NA,XUvXOeBm_78C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Montreal Protocol: 2007 business plan (World Bank)-investment and non-investment operations funded by the multilateral fund of the montreal protocoli-presented to the 51st …,"U Teksoz, R Cull, P Wachtel, R Levine, A Demirguc_Kunt, A Torre, ...",The World Bank,,0,NA,NA,6yz0xqPARnAC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,CSAE Working Paper WPS/2013-16,"T Beck, R Cull",,,0,NA,NA,LgRImbQfgY4C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Political and Economic Determinants of the Likelihood of Privatizing Argentine Public Banks,"R Cull, GRG Clarke",Available at SSRN,30347,0,NA,NA,WJVC3Jt7v1AC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Ownership Structure and the Tempttation to Loot. Evidence frim Privatized Firms in the Czech Republic,"R Cull, J Matesova, M Shirley",,,0,NA,NA,0izLItjtcgwC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Ownership Structure and the Temptation to Loot: Evidence from Privatized Firms in the Czech Republic,"J Matesova, R Cull, MM Shirley",,,0,NA,NA,FAceZFleit8C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,The Effect of Foreign Entry on Argentina's Domestic Banking Sector,"A Molinari, L D'Amato, G Clarke, R Cull",,,0,NA,NA,bz8QjSJIRt4C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Beyond Transition,"AD Kunt, R Levine, P Wachtel, R Haselmann, R Cull, MSM Peria, ...",,,0,NA,NA,SpbeaW3--B0C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Assessment of auditing standards as designed and as practiced,"U Teksoz, R Cull, P Wachtel, R Levine, A Demirguc_Kunt, A Torre, ...",The World Bank,,0,NA,NA,NJ774b8OgUMC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,0| v| s| o|\1 OF THE HUMANITIES AND SOCIAL SCIENCES CALIFORNIA INSTITUTE OF TECHNOLOGY,RJ Cull,,,0,NA,NA,ye4kPcJQO24C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Kyrgyz Republic-Governance Structural Adjustment Credit Project,"J Morduch, R Cull, A Demirguc-Kunt",The World Bank,,0,NA,NA,9vf0nzSNQJEC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Indonesia-Second Coral Reef Rehabilitation and Management Project: procurement plan for FY 2009,"J Morduch, R Cull, A Demirguc-Kunt",The World Bank,,0,NA,NA,JoZmwDi-zQgC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Colombia-Productive Partnerships Support Project,"J Morduch, R Cull, A Demirguc-Kunt",The World Bank,,0,NA,NA,_B80troHkn4C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Resolving the African Financial Development Gap: Cross-Country Comparisons and,"F Allen, E Carletti, R Cull, J Qian, L Senbet, P Valenzuela",,,0,NA,NA,uWQEDVKXjbEC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,"Banks, the Government, and Financial Constraints","R Cull, W Li",,,0,NA,NA,dfsIfKJdRG4C
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,ПАРАМЕТРЫ БАНКОВСКОЙ СИСТЕМЫ О Т Р И,"B Amable, JB Chatelain, O De Bandt, R Cull, LW Senbet, M Sorge, ...",,,0,NA,NA,4OULZ7Gr8RgC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Press publications in 2002,"JRM Thacker, JS Adler, R Atwood, S Banner, WR Brock, CM Cameron, ...",,,0,NA,NA,rO6llkc54NcC
154997,Robert J.,Cull,Robert J. Cull,DECFP,yiPXPJ8AAAAJ,Press publications in,"JRM Thacker, JS Adler, R Atwood, S Banner, WR Brock, CM Cameron, ...",,,0,NA,NA,3s1wT3WcHBgC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Anatomy of a credit crunch: from capital to labor markets,"FJ Buera, RNF Jaef, Y Shin",Review of Economic Dynamics,"18 (1), 101-117",132,2015,11676835184325120382,UeHWp8X0CEIC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Entry, trade costs, and international business cycles","RNF Jaef, JI Lopez",Journal of International Economics,"94 (2), 224-238",36,2014,6453989063175119636,u5HHmVD_uO8C
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Taxing the good? distortions, misallocation, and productivity in Sub-Saharan Africa","X Cirera, R Fattal-Jaef, H Maemir",The World Bank Economic Review,"34 (1), 75-100",31,2020,14657871470530830268,roLk4NBRz8UC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,The economic ripple effects of COVID-19,"FJ Buera, RN Fattal-Jaef, H Hopenhayn, PA Neumeyer, Y Shin",National Bureau of Economic Research,,29,2021,491408106701054962,qxL8FJ1GzNcC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,The dynamics of development: innovation and reallocation,"FJ Buera, RN Fattal Jaef",World Bank Policy Research Working Paper,,19,2018,4470174344988820365,_FxGoFyzp5QC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Size-dependent tax enforcement and compliance: Global evidence and aggregate implications,"P Bachas, RNF Jaef, A Jensen",Journal of Development Economics,"140, 203-222",15,2019,15438182886769281449,4TOpqqG69KYC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Entry and exit, multiproduct firms, and allocative distortions",RN Fattal Jaef,American Economic Journal: Macroeconomics,"10 (2), 86-112",15,2018,2968497423543865539,WF5omc3nYNoC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Entry, exit and misallocation frictions",R Fattal Jaef,Mimeo,,15,2010,2305468769968296822,kNdYIx-mwKoC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Size-dependent tax enforcement and compliance: global evidence and aggregate implications,"PJ Bachas, RN Fattal Jaef, A Jensen",World Bank Policy Research Working Paper,,10,2018,5012897826206645004,Se3iqnhoufwC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Toward Successful Development Policies: Insights from Research in Development Economics,"E Artuc, R Cull, S Dasgupta, R Fattal, D Filmer, X Giné, HG Jacoby, ...",,,8,2020,18055979548808034366,M3ejUd6NZC8C
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Entry, exit and misallocation frictions",RF Jaef,"University of California, Los Angeles",,8,2011,6716982893680507816,qjMakFHDy7sC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Going Viral: COVID-19 and the Accelerated Transformation of Jobs in Latin America and the Caribbean,"G Beylis, RF Jaef, R Sinha, M Morris",World Bank Publications,,7,2020,7542770050131544890,Wp0gIr-vW9MC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"The dynamics of development: Entrepreneurship, innovation, and reallocation","F Buera, R Fattal-Jaef","Unpublished manuscript, World Bank, Washington, DC",,6,2014,15022192542963214,ufrVoPGSRksC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Constrained optimality and the welfare effects of misallocation,RF Jaef,,2012 Meeting Papers,6,2012,10233675383918912314,2osOgNQ5qMEC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"RN (2012). Entry, exit and misallocation frictions",F Jaef,"World Bank, mimeo",,6,NA,5610089243695362612,UebtZRa9Y70C
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Taxing the Good?,"X Cirera, RNF Jaef, HB Maemir",Development Research,,2,2017,6418314820578702528,YOwf2qJgpHMC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Forthcoming.“Taxing the Good? Distortions, Misallocation, and Productivity in Sub-Saharan Africa.”","X Cirera, RN Fattal-Jaef, BM Hibret",World Bank Economic Review,,2,NA,17743538691649411582,KlAtU1dfN6UC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Entry Barriers, Idiosyncratic Distortions, and the Firm-Size Distribution",RN Fattal-Jaef,"World Bank, Washington, DC",,1,2019,8773541714265750757,Zph67rFs4hoC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,Constrained optimality and the welfare effects of misallocation,R Fattal Jaef,Society for Economic Dynamics,,1,2012,13690229773710904617,LkGwnXOMwfcC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,The Anatomy of a Credit Crunch,"FJ Buera, RF Jaef, Y Shin",UCLA Working Papers,,1,2011,15143248792535090843,aqlVkmm33-oC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Financial Frictions, Allocative Efficiency, and Unemployment",RN Fattal Jaef,"World Bank, Washington, DC",,0,2019,NA,mVmsd5A6BfQC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,The Dynamics of Development,"FJ Buera, RN Fattal-Jaef","World Bank, Washington, DC",,0,2018,NA,9ZlFYXVOiuMC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Croatia: Public Finance Review, Restructuring for Stability and Growth","S Madzarevic-Sujster, T Thomas, Z Bogetic, GA Vincelette, I Kusen, ...",,,0,2014,NA,ULOm3_A8WrAC
384973,Roberto N.,Fattal Jaef,Roberto N. Fattal Jaef,DECMG,dOvBUJEAAAAJ,"Code and data files for"" Anatomy of a Credit Crunch: From Capital to Labor Markets""","F Buera, R Fattal-Jaef, Y Shin",Review of Economic Dynamics,,0,2014,NA,3fE2CSJIrl8C
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,GO‐GARCH: a multivariate generalized orthogonal GARCH model,R Van der Weide,Journal of Applied Econometrics,"17 (5), 549-564",505,2002,"5341972599730620502,6851181824198394667",u5HHmVD_uO8C
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Fair progress?: Economic mobility across generations around the world,"A Narayan, R Van der Weide, A Cojocaru, C Lakner, S Redaelli, ...",World Bank Publications,,184,2018,15454212934645859286,2P1L_qKh6hAC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,"Herding, a-synchronous updating and heterogeneity in memory in a CBS","C Diks, R Van Der Weide",Journal of Economic dynamics and control,"29 (4), 741-763",99,2005,"17047397828645455711,14805029390909372064,7758783790532406544",u-x6o8ySG0sC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,E&F Chaos: a user friendly software package for nonlinear economic dynamics,"C Diks, C Hommes, V Panchenko, R Van Der Weide",Computational Economics,"32 (1), 221-244",78,2008,12818080270345256343,d1gkVwhDpl0C
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Inequality is bad for growth of the poor (but not for that of the rich),"R Van der Weide, B Milanovic",World Bank Policy Research Working Paper,,64,2014,14139666330686787404,nb7KW1ujOQ8C
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Method of moments estimation of go-garch models,"HP Boswijk, R Van der Weide",Journal of Econometrics,"163 (1), 118-126",64,2011,"14445514398961896643,4579005512336761571",UeHWp8X0CEIC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Estimating quarterly poverty rates using labor force surveys: a primer,"M Douidich, A Ezzrari, R Van der Weide, P Verme",The World Bank Economic Review,"30 (3), 475-500",57,2016,4153031222012824128,4TOpqqG69KYC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Wake me up before you GO-GARCH,"HP Boswijk, R Van Der Weide",Tinbergen Institute Discussion Paper,,53,2006,"6097397351399821331,16678480230385430525",9yKSN-GCB0IC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Inequality is Bad for Growth of the Poor (but Not for That of the Rich),"R Van der Weide, B Milanovic",The World Bank Economic Review,"32 (3), 507-530",51,2018,"5638141443312368144,17340833296328623610,14094022306915841633",7PzlFSSx8tAC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Poverty and inequality maps in rural Vietnam: An application of small area estimation,"NV Cuong, TN Truong, R Van Der Weide",Asian Economic Journal,"24 (4), 355-390",48,2010,"10837644601546910405,7575890735451035085",zYLM7Y9cAGgC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Is inequality underestimated in Egypt? Evidence from house prices,"R Van Der Weide, C Lakner, E Ianchovichina",Review of Income and Wealth,"64, S55-S79",47,2018,"11665431799934277411,12213334057110321265,485754163954223600,9313262737032798344",blknAaTinKkC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Romania-Competitive cities: reshaping the economic geography of Romania,"M Ionescu-Heroiu, SI Burduja, D Sandu, S Cojocaru, B Blankespoor, ...",Romania regional development program. Washington DC: World Bank. Retrieved …,,32,2013,"3734710054384026664,3110073616557925107",zA6iFVUQeVQC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,"Unequal opportunity, unequal growth","GA Marrero, JG Rodríguez, R Van Der Weide",World bank policy research working paper,,31,2016,"17784541048059803437,233587850522821186",YFjsv_pBGBYC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,A note on different approaches to index number theory,"M Van Veelen, R van der Weide",American Economic Review,"98 (4), 1722-30",29,2008,"11985731831953583489,3789127863439392633",2osOgNQ5qMEC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Estimation of normal mixtures in a nested error model with an application to small area estimation of poverty and inequality,"C Elbers, R van der Weide",The World Bank,,26,2014,16990970528405310850,dhFuZR0502QC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Heterogeneity as a natural source of randomness,"CGH Diks, R Van Der Weide",Tinbergen Institute Discussion Paper,,25,2003,"2137391682403082516,13193584790382636978,16396561456953844751",qjMakFHDy7sC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Lao PDR poverty trends 1992,"K Richter, R van der Weide, P Souksavath",,3–2002,14,2005,"9488736838847060835,4851251436858977777",IjCSPb-OGe4C
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Gls estimation and empirical bayes prediction for linear mixed models with heteroskedasticity and sampling weights: a background study for the povmap project,R Van der Weide,World Bank Policy Research Working Paper,,11,2014,577694991598680085,IWHjjKOFINEC
256280,Roy,Van der Weide,Roy Van der Weide,DECPI,s_9SSOUAAAAJ,Cost-effective estimation of the population mean using prediction estimators,"T Fujii, R Van der Weide",World Bank Policy Research Working Paper,,9,2013,1643836840922961312,aqlVkmm33-oC
